symbol,open,high,low,close,volume,timestamp,latency_ms,source,tick_index,interval
NIFTY,24615.9573380412,24676.391060521666,24613.354689324347,24675.108991891568,3268,2026-01-15 11:25:31 IST,122,TradingView (REAL-TIME),57,2s
BANKNIFTY,24470.030132152275,24479.19419690398,24427.968187496215,24429.390570377192,9471,2026-01-15 11:25:31 IST,235,TradingView (REAL-TIME),58,2s
NIFTY,24675.108991891568,24681.792351855882,24663.417276728494,24672.838073153856,2497,2026-01-15 11:25:33 IST,131,TradingView (REAL-TIME),59,2s
BANKNIFTY,24429.390570377192,24465.258855623513,24426.413446039278,24456.350217848736,3698,2026-01-15 11:25:33 IST,196,TradingView (REAL-TIME),60,2s
NIFTY,24672.838073153856,24681.915560173697,24645.705317842057,24649.326742656773,5767,2026-01-15 11:25:35 IST,228,TradingView (REAL-TIME),61,2s
BANKNIFTY,24456.350217848736,24516.55784321693,24449.455706693865,24507.782391677873,8607,2026-01-15 11:25:35 IST,106,TradingView (REAL-TIME),62,2s
NIFTY,24649.326742656773,24670.482641342693,24649.056515725424,24669.925357931126,5629,2026-01-15 11:25:38 IST,336,TradingView (REAL-TIME),63,2s
BANKNIFTY,24507.782391677873,24513.090577430492,24463.4912491211,24469.700740427565,7139,2026-01-15 11:25:38 IST,495,TradingView (REAL-TIME),64,2s
NIFTY,24669.925357931126,24677.476508138192,24661.89756612096,24667.04563319612,4265,2026-01-15 11:25:40 IST,342,TradingView (REAL-TIME),65,2s
BANKNIFTY,24469.700740427565,24531.25867431203,24465.373084722753,24527.84501294656,9801,2026-01-15 11:25:40 IST,436,TradingView (REAL-TIME),66,2s
NIFTY,24667.04563319612,24724.56497289951,24665.609740515978,24714.69346929359,9477,2026-01-15 11:25:42 IST,134,TradingView (REAL-TIME),67,2s
BANKNIFTY,24527.84501294656,24605.063274679105,24521.248559730957,24600.383492830093,1605,2026-01-15 11:25:42 IST,146,TradingView (REAL-TIME),68,2s
NIFTY,24714.69346929359,24716.923533541525,24700.110288294713,24701.41847929877,1096,2026-01-15 11:25:44 IST,186,TradingView (REAL-TIME),69,2s
BANKNIFTY,24600.383492830093,24601.029137286303,24591.689110159346,24592.60511566355,7014,2026-01-15 11:25:44 IST,449,TradingView (REAL-TIME),70,2s
NIFTY,24701.41847929877,24705.818206609245,24623.591062732554,24627.523977014538,5090,2026-01-15 11:25:46 IST,125,TradingView (REAL-TIME),71,2s
BANKNIFTY,24592.60511566355,24593.813434115185,24539.44948620256,24545.00843658351,1253,2026-01-15 11:25:46 IST,348,TradingView (REAL-TIME),72,2s
NIFTY,24627.523977014538,24632.122490593705,24546.38178724734,24554.572711106,9347,2026-01-15 11:25:48 IST,424,TradingView (REAL-TIME),73,2s
BANKNIFTY,24545.00843658351,24547.00710067332,24528.77584540083,24531.139940448214,5271,2026-01-15 11:25:48 IST,174,TradingView (REAL-TIME),74,2s
NIFTY,24554.572711106,24606.677716611288,24549.135482732167,24602.56420482582,1524,2026-01-15 11:25:50 IST,255,TradingView (REAL-TIME),75,2s
BANKNIFTY,24531.139940448214,24539.807183831013,24512.8538873978,24514.940559988194,3823,2026-01-15 11:25:50 IST,221,TradingView (REAL-TIME),76,2s
NIFTY,24602.56420482582,24606.07350240576,24578.481862818568,24578.636370516317,6846,2026-01-15 11:25:52 IST,220,TradingView (REAL-TIME),77,2s
BANKNIFTY,24514.940559988194,24552.06470092153,24512.421983655022,24551.262775228784,1913,2026-01-15 11:25:52 IST,309,TradingView (REAL-TIME),78,2s
NIFTY,24578.636370516317,24588.273442540787,24525.573479783146,24530.836714292054,7331,2026-01-15 11:25:54 IST,358,TradingView (REAL-TIME),79,2s
BANKNIFTY,24551.262775228784,24555.675552707093,24510.17677319013,24516.903870309692,8339,2026-01-15 11:25:54 IST,133,TradingView (REAL-TIME),80,2s
NIFTY,24530.836714292054,24532.14385586705,24517.452164230588,24525.01299930339,8970,2026-01-15 11:25:56 IST,251,TradingView (REAL-TIME),81,2s
BANKNIFTY,24516.903870309692,24588.37363505025,24515.51819953157,24584.022773811994,3587,2026-01-15 11:25:56 IST,402,TradingView (REAL-TIME),82,2s
NIFTY,24525.01299930339,24590.922889985173,24522.619251052518,24588.248799124693,5569,2026-01-15 11:25:58 IST,100,TradingView (REAL-TIME),83,2s
BANKNIFTY,24584.022773811994,24654.755977770987,24574.16647617966,24649.73579625283,3850,2026-01-15 11:25:58 IST,331,TradingView (REAL-TIME),84,2s
NIFTY,24588.248799124693,24588.32658141276,24509.69146826047,24514.49806892531,4726,2026-01-15 11:26:00 IST,132,TradingView (REAL-TIME),85,2s
BANKNIFTY,24649.73579625283,24664.969122413397,24647.621941432797,24659.90097174169,5795,2026-01-15 11:26:00 IST,409,TradingView (REAL-TIME),86,2s
NIFTY,24514.49806892531,24522.60128842066,24455.173349585577,24463.152983770437,1846,2026-01-15 11:26:02 IST,277,TradingView (REAL-TIME),87,2s
BANKNIFTY,24659.90097174169,24669.360655132725,24651.88453171985,24659.64243322939,3525,2026-01-15 11:26:02 IST,495,TradingView (REAL-TIME),88,2s
NIFTY,24463.152983770437,24472.971073369874,24436.642760818653,24443.059795392935,1355,2026-01-15 11:26:04 IST,441,TradingView (REAL-TIME),89,2s
BANKNIFTY,24659.64243322939,24714.541881025823,24655.180493811036,24714.27618062143,7116,2026-01-15 11:26:04 IST,374,TradingView (REAL-TIME),90,2s
NIFTY,24443.059795392935,24448.936587920252,24408.30329316655,24416.529406069585,5809,2026-01-15 11:26:07 IST,92,TradingView (REAL-TIME),91,2s
BANKNIFTY,24714.27618062143,24721.6803305834,24663.933691586586,24664.19661829521,2070,2026-01-15 11:26:07 IST,275,TradingView (REAL-TIME),92,2s
NIFTY,24416.529406069585,24445.980164985252,24415.121837294882,24443.06384175857,7469,2026-01-15 11:26:09 IST,303,TradingView (REAL-TIME),93,2s
BANKNIFTY,24664.19661829521,24691.48730711179,24663.143966508662,24681.950306883788,7414,2026-01-15 11:26:09 IST,80,TradingView (REAL-TIME),94,2s
NIFTY,24443.06384175857,24452.098084947305,24378.2796653927,24383.342831135054,3353,2026-01-15 11:26:11 IST,219,TradingView (REAL-TIME),95,2s
BANKNIFTY,24681.950306883788,24689.400706069737,24671.76298982236,24674.039645986024,6269,2026-01-15 11:26:11 IST,159,TradingView (REAL-TIME),96,2s
NIFTY,24383.342831135054,24414.321423483274,24379.16169807976,24411.530057043183,3015,2026-01-15 11:26:13 IST,187,TradingView (REAL-TIME),97,2s
BANKNIFTY,24674.039645986024,24677.88979612951,24603.059977703717,24612.465960453195,9220,2026-01-15 11:26:13 IST,37,TradingView (REAL-TIME),98,2s
NIFTY,24411.530057043183,24421.493409537103,24354.309426766173,24358.51596078061,6443,2026-01-15 11:26:15 IST,492,TradingView (REAL-TIME),99,2s
BANKNIFTY,24612.465960453195,24616.005594897306,24592.891677910924,24602.47045655286,4095,2026-01-15 11:26:15 IST,465,TradingView (REAL-TIME),100,2s
NIFTY,24358.51596078061,24365.148019496737,24348.28698270657,24357.342930324143,8425,2026-01-15 11:26:17 IST,221,TradingView (REAL-TIME),101,2s
BANKNIFTY,24602.47045655286,24654.552560438548,24598.1459061373,24651.782920528447,9316,2026-01-15 11:26:17 IST,140,TradingView (REAL-TIME),102,2s
NIFTY,24357.342930324143,24366.479080885085,24334.81620042194,24344.4972896679,1385,2026-01-15 11:26:19 IST,318,TradingView (REAL-TIME),103,2s
BANKNIFTY,24651.782920528447,24666.78964171011,24643.611725074355,24664.191707328977,4354,2026-01-15 11:26:19 IST,245,TradingView (REAL-TIME),104,2s
NIFTY,24344.4972896679,24396.073329808904,24339.820988479205,24391.098732670078,3233,2026-01-15 11:26:21 IST,376,TradingView (REAL-TIME),105,2s
BANKNIFTY,24664.191707328977,24724.0691702035,24659.105458516955,24715.024670538114,7712,2026-01-15 11:26:21 IST,88,TradingView (REAL-TIME),106,2s
NIFTY,24391.098732670078,24461.05366200418,24381.49483766105,24452.61249062471,9241,2026-01-15 11:26:23 IST,40,TradingView (REAL-TIME),107,2s
BANKNIFTY,24715.024670538114,24720.30665330405,24682.29793020394,24692.14621008539,1408,2026-01-15 11:26:23 IST,68,TradingView (REAL-TIME),108,2s
NIFTY,24452.61249062471,24462.247757201807,24420.72686567288,24421.35014235588,3499,2026-01-15 11:26:26 IST,258,TradingView (REAL-TIME),109,2s
BANKNIFTY,24692.14621008539,24700.39731550719,24666.46410371606,24669.163984355553,7544,2026-01-15 11:26:26 IST,483,TradingView (REAL-TIME),110,2s
NIFTY,24421.35014235588,24425.69062672661,24405.083390065305,24406.41164430203,1607,2026-01-15 11:26:28 IST,129,TradingView (REAL-TIME),111,2s
BANKNIFTY,24669.163984355553,24678.031230436918,24633.699170927903,24637.4728376705,1077,2026-01-15 11:26:28 IST,304,TradingView (REAL-TIME),112,2s
NIFTY,24406.41164430203,24413.30476528129,24368.71097328214,24372.70259631539,6483,2026-01-15 11:26:30 IST,188,TradingView (REAL-TIME),113,2s
BANKNIFTY,24637.4728376705,24642.181050815998,24606.118733758325,24613.252492662752,6346,2026-01-15 11:26:30 IST,60,TradingView (REAL-TIME),114,2s
NIFTY,24372.70259631539,24377.139786421372,24334.14650109943,24338.24559880297,1760,2026-01-15 11:26:32 IST,100,TradingView (REAL-TIME),115,2s
BANKNIFTY,24613.252492662752,24618.882093369488,24578.647379363363,24582.86881088761,5704,2026-01-15 11:26:32 IST,21,TradingView (REAL-TIME),116,2s
NIFTY,24338.24559880297,24345.432221053597,24324.65223163162,24329.503410060828,7840,2026-01-15 11:26:34 IST,479,TradingView (REAL-TIME),117,2s
BANKNIFTY,24582.86881088761,24591.39676369583,24534.098376420465,24541.728611208386,8082,2026-01-15 11:26:34 IST,500,TradingView (REAL-TIME),118,2s
NIFTY,24329.503410060828,24382.838606045054,24320.514880805364,24375.522154798786,2521,2026-01-15 11:26:36 IST,403,TradingView (REAL-TIME),119,2s
BANKNIFTY,24541.728611208386,24544.91430860905,24467.327561458496,24475.737289828427,8591,2026-01-15 11:26:36 IST,393,TradingView (REAL-TIME),120,2s
NIFTY,24375.522154798786,24381.62910874721,24306.302765716526,24308.610129041157,1700,2026-01-15 11:26:38 IST,21,TradingView (REAL-TIME),121,2s
BANKNIFTY,24475.737289828427,24481.643955129377,24438.388319527185,24444.34315488166,8870,2026-01-15 11:26:38 IST,471,TradingView (REAL-TIME),122,2s
NIFTY,24308.610129041157,24316.00089297454,24264.576744470192,24271.12029767873,9992,2026-01-15 11:26:40 IST,105,TradingView (REAL-TIME),123,2s
BANKNIFTY,24444.34315488166,24463.368537487982,24441.501740914722,24455.799235701666,7937,2026-01-15 11:26:40 IST,295,TradingView (REAL-TIME),124,2s
NIFTY,24271.12029767873,24273.72288660833,24204.905102539433,24212.9931974195,1722,2026-01-15 11:26:42 IST,328,TradingView (REAL-TIME),125,2s
BANKNIFTY,24455.799235701666,24462.528510582695,24395.489469579992,24400.46581552933,2177,2026-01-15 11:26:42 IST,415,TradingView (REAL-TIME),126,2s
NIFTY,24212.9931974195,24260.612660925828,24210.3738588094,24256.662242403017,5048,2026-01-15 11:26:44 IST,182,TradingView (REAL-TIME),127,2s
BANKNIFTY,24400.46581552933,24407.570632217044,24361.235929619914,24363.75331446169,3619,2026-01-15 11:26:44 IST,238,TradingView (REAL-TIME),128,2s
NIFTY,24256.662242403017,24261.337606756308,24194.23844782147,24196.42869716574,4969,2026-01-15 11:26:46 IST,77,TradingView (REAL-TIME),129,2s
BANKNIFTY,24363.75331446169,24367.099628127984,24316.941807323117,24326.716813254185,7503,2026-01-15 11:26:46 IST,217,TradingView (REAL-TIME),130,2s
NIFTY,24196.42869716574,24272.460797789492,24191.848997366196,24264.436405545704,6188,2026-01-15 11:26:48 IST,425,TradingView (REAL-TIME),131,2s
BANKNIFTY,24326.716813254185,24359.75718469622,24326.473530938023,24358.759216738843,6668,2026-01-15 11:26:49 IST,331,TradingView (REAL-TIME),132,2s
NIFTY,24264.436405545704,24278.308900642278,24255.69586968533,24275.82979180718,3961,2026-01-15 11:26:51 IST,153,TradingView (REAL-TIME),133,2s
BANKNIFTY,24358.759216738843,24360.05557996465,24284.182906667113,24291.633512425655,1496,2026-01-15 11:26:51 IST,41,TradingView (REAL-TIME),134,2s
NIFTY,24275.82979180718,24283.804467570142,24229.785569323856,24234.73945183773,9883,2026-01-15 11:26:53 IST,485,TradingView (REAL-TIME),135,2s
BANKNIFTY,24291.633512425655,24344.590936941815,24288.822570822915,24336.008715065473,6718,2026-01-15 11:26:53 IST,115,TradingView (REAL-TIME),136,2s
NIFTY,24234.73945183773,24238.62311864882,24167.55242952395,24174.558236810695,8781,2026-01-15 11:26:55 IST,186,TradingView (REAL-TIME),137,2s
BANKNIFTY,24336.008715065473,24357.141987600466,24333.98471382094,24356.93917651863,7675,2026-01-15 11:26:55 IST,232,TradingView (REAL-TIME),138,2s
NIFTY,24174.558236810695,24179.82365173981,24150.12294890799,24152.266364418392,6559,2026-01-15 11:26:57 IST,34,TradingView (REAL-TIME),139,2s
BANKNIFTY,24356.93917651863,24359.469114609336,24298.167148841894,24304.103926595864,4375,2026-01-15 11:26:57 IST,487,TradingView (REAL-TIME),140,2s
NIFTY,24152.266364418392,24177.59188126034,24143.917508041184,24171.04091031318,4884,2026-01-15 11:26:59 IST,438,TradingView (REAL-TIME),141,2s
BANKNIFTY,24304.103926595864,24308.422498553606,24284.74560178465,24290.46739011188,6142,2026-01-15 11:26:59 IST,487,TradingView (REAL-TIME),142,2s
NIFTY,24171.04091031318,24175.659054044805,24121.606180312032,24129.791404987307,4336,2026-01-15 11:27:01 IST,488,TradingView (REAL-TIME),143,2s
BANKNIFTY,24290.46739011188,24291.976368159158,24249.56053382932,24254.877803564406,6342,2026-01-15 11:27:01 IST,30,TradingView (REAL-TIME),144,2s
NIFTY,24129.791404987307,24142.819122116616,24126.801631544815,24140.239081074687,5314,2026-01-15 11:27:03 IST,142,TradingView (REAL-TIME),145,2s
BANKNIFTY,24254.877803564406,24313.84295809694,24250.457920225686,24304.106971444584,4992,2026-01-15 11:27:03 IST,406,TradingView (REAL-TIME),146,2s
NIFTY,24140.239081074687,24165.80410614617,24131.850802452267,24164.23651592221,6748,2026-01-15 11:27:05 IST,380,TradingView (REAL-TIME),147,2s
BANKNIFTY,24304.106971444584,24306.775229091207,24291.078590448185,24293.399068720646,7078,2026-01-15 11:27:05 IST,211,TradingView (REAL-TIME),148,2s
NIFTY,24164.23651592221,24171.69033107811,24092.29752143089,24097.241903211845,4680,2026-01-15 11:27:07 IST,169,TradingView (REAL-TIME),149,2s
BANKNIFTY,24293.399068720646,24320.019632898027,24292.17058049007,24316.060946734873,4396,2026-01-15 11:27:07 IST,413,TradingView (REAL-TIME),150,2s
NIFTY,24097.241903211845,24097.643524069685,24083.51378200458,24084.582685908335,8758,2026-01-15 11:27:09 IST,98,TradingView (REAL-TIME),151,2s
BANKNIFTY,24316.060946734873,24355.815403017605,24313.996559207317,24351.264528137595,5976,2026-01-15 11:27:09 IST,102,TradingView (REAL-TIME),152,2s
NIFTY,24084.582685908335,24124.148333122095,24077.6824189218,24118.18879915067,7750,2026-01-15 11:27:11 IST,182,TradingView (REAL-TIME),153,2s
BANKNIFTY,24351.264528137595,24354.624599507435,24310.347154549272,24314.40718637006,4977,2026-01-15 11:27:11 IST,119,TradingView (REAL-TIME),154,2s
NIFTY,24118.18879915067,24194.4761911374,24115.93952758508,24187.995419334937,8293,2026-01-15 11:27:13 IST,400,TradingView (REAL-TIME),155,2s
BANKNIFTY,24314.40718637006,24342.703041758192,24307.210178120422,24337.83298916113,6076,2026-01-15 11:27:13 IST,422,TradingView (REAL-TIME),156,2s
NIFTY,24187.995419334937,24263.229114547503,24186.24277397122,24255.999178719838,1849,2026-01-15 11:27:15 IST,283,TradingView (REAL-TIME),157,2s
BANKNIFTY,24337.83298916113,24347.525435859538,24329.242064166545,24334.44842340763,3355,2026-01-15 11:27:16 IST,190,TradingView (REAL-TIME),158,2s
NIFTY,24255.999178719838,24265.238837235636,24198.21483909241,24202.27192301246,5863,2026-01-15 11:27:18 IST,274,TradingView (REAL-TIME),159,2s
BANKNIFTY,24334.44842340763,24364.843254415908,24334.051310729217,24360.68173661114,8304,2026-01-15 11:27:18 IST,16,TradingView (REAL-TIME),160,2s
NIFTY,24202.27192301246,24205.188515267182,24196.967931909883,24202.206310329766,5579,2026-01-15 11:27:20 IST,491,TradingView (REAL-TIME),161,2s
BANKNIFTY,24360.68173661114,24436.823781567633,24354.53516165403,24428.52234204,5725,2026-01-15 11:27:20 IST,380,TradingView (REAL-TIME),162,2s
NIFTY,24202.206310329766,24247.053819576886,24198.33859467915,24245.087485795724,7193,2026-01-15 11:27:22 IST,159,TradingView (REAL-TIME),163,2s
BANKNIFTY,24428.52234204,24435.581732523297,24374.17812738686,24378.924978207826,2790,2026-01-15 11:27:22 IST,118,TradingView (REAL-TIME),164,2s
NIFTY,24245.087485795724,24250.28595229265,24230.960766892025,24239.631325011556,4227,2026-01-15 11:27:24 IST,132,TradingView (REAL-TIME),165,2s
BANKNIFTY,24378.924978207826,24380.802824533577,24324.231961400823,24324.306959205285,1029,2026-01-15 11:27:24 IST,191,TradingView (REAL-TIME),166,2s
NIFTY,24239.631325011556,24241.20879433936,24233.281077014515,24237.25247548048,7853,2026-01-15 11:27:26 IST,262,TradingView (REAL-TIME),167,2s
BANKNIFTY,24324.306959205285,24324.54999846453,24306.167903851987,24306.359601698816,5100,2026-01-15 11:27:26 IST,419,TradingView (REAL-TIME),168,2s
NIFTY,24237.25247548048,24283.531424635163,24229.161622728803,24273.628242347073,1943,2026-01-15 11:27:28 IST,86,TradingView (REAL-TIME),169,2s
BANKNIFTY,24306.359601698816,24315.863934392888,24246.47504963338,24255.748244240236,1849,2026-01-15 11:27:28 IST,298,TradingView (REAL-TIME),170,2s
NIFTY,24273.628242347073,24275.413791466617,24224.299606291304,24228.142738835064,5996,2026-01-15 11:27:30 IST,407,TradingView (REAL-TIME),171,2s
BANKNIFTY,24255.748244240236,24264.410732340708,24234.38650586052,24242.481421177436,8618,2026-01-15 11:27:30 IST,295,TradingView (REAL-TIME),172,2s
NIFTY,24228.142738835064,24236.43499643059,24211.147928347527,24214.985176087008,5499,2026-01-15 11:27:32 IST,85,TradingView (REAL-TIME),173,2s
BANKNIFTY,24242.481421177436,24250.23474010722,24219.98155254376,24227.952216430986,8293,2026-01-15 11:27:32 IST,59,TradingView (REAL-TIME),174,2s
NIFTY,24214.985176087008,24235.014443221007,24205.628328410337,24225.714443096476,4126,2026-01-15 11:27:34 IST,307,TradingView (REAL-TIME),175,2s
BANKNIFTY,24227.952216430986,24234.70123240211,24226.60352216778,24230.975038728266,1358,2026-01-15 11:27:34 IST,363,TradingView (REAL-TIME),176,2s
NIFTY,24225.714443096476,24267.31027845919,24224.50878809122,24263.410516354103,5419,2026-01-15 11:27:36 IST,232,TradingView (REAL-TIME),177,2s
BANKNIFTY,24230.975038728266,24231.79776044582,24166.08713736513,24174.33190192018,3630,2026-01-15 11:27:36 IST,446,TradingView (REAL-TIME),178,2s
NIFTY,24263.410516354103,24318.304832017617,24254.55746171438,24309.58679970679,4151,2026-01-15 11:27:38 IST,408,TradingView (REAL-TIME),179,2s
BANKNIFTY,24174.33190192018,24174.669908523734,24114.02869197429,24121.216889712985,2236,2026-01-15 11:27:38 IST,357,TradingView (REAL-TIME),180,2s
NIFTY,24309.58679970679,24376.08218064902,24305.08930379609,24375.511927575746,3497,2026-01-15 11:27:40 IST,12,TradingView (REAL-TIME),181,2s
BANKNIFTY,24121.216889712985,24128.465798358546,24079.730226618954,24088.643943227034,5635,2026-01-15 11:27:40 IST,364,TradingView (REAL-TIME),182,2s
NIFTY,24375.511927575746,24413.45734803143,24366.184139888286,24406.0901582005,7594,2026-01-15 11:27:42 IST,398,TradingView (REAL-TIME),183,2s
BANKNIFTY,24088.643943227034,24090.129530592712,24057.070571035965,24065.076912961227,4929,2026-01-15 11:27:42 IST,250,TradingView (REAL-TIME),184,2s
NIFTY,24406.0901582005,24482.23560056733,24400.12727731314,24474.554456355145,5409,2026-01-15 11:27:44 IST,279,TradingView (REAL-TIME),185,2s
BANKNIFTY,24065.076912961227,24066.85831790061,24039.499960528345,24042.048252257424,9616,2026-01-15 11:27:44 IST,405,TradingView (REAL-TIME),186,2s
NIFTY,24474.554456355145,24483.875398193686,24450.45016847472,24459.886174154457,5212,2026-01-15 11:27:46 IST,432,TradingView (REAL-TIME),187,2s
BANKNIFTY,24042.048252257424,24045.164726668452,23966.436906841733,23971.59395287268,6394,2026-01-15 11:27:46 IST,142,TradingView (REAL-TIME),188,2s
NIFTY,24459.886174154457,24466.02994602563,24451.415022793804,24455.071905766144,1216,2026-01-15 11:27:49 IST,47,TradingView (REAL-TIME),189,2s
BANKNIFTY,23971.59395287268,23976.02354082765,23901.522673180123,23911.28529254756,8921,2026-01-15 11:27:49 IST,160,TradingView (REAL-TIME),190,2s
NIFTY,24455.071905766144,24520.287318358187,24451.765833863476,24520.00426124229,7177,2026-01-15 11:27:51 IST,290,TradingView (REAL-TIME),191,2s
BANKNIFTY,23911.28529254756,23919.76456052174,23868.325498689206,23874.257513252353,6130,2026-01-15 11:27:51 IST,472,TradingView (REAL-TIME),192,2s
NIFTY,24520.00426124229,24541.597112650627,24510.308487970764,24540.05543613697,6015,2026-01-15 11:27:53 IST,119,TradingView (REAL-TIME),193,2s
BANKNIFTY,23874.257513252353,23877.171242114215,23803.71432047783,23803.802504923442,7300,2026-01-15 11:27:53 IST,377,TradingView (REAL-TIME),194,2s
NIFTY,24540.05543613697,24587.222178071777,24534.537271643192,24581.017235738767,2824,2026-01-15 11:27:55 IST,294,TradingView (REAL-TIME),195,2s
BANKNIFTY,23803.802504923442,23836.560183125905,23795.962499066613,23831.66647602467,2963,2026-01-15 11:27:55 IST,226,TradingView (REAL-TIME),196,2s
NIFTY,24581.017235738767,24589.427977310115,24579.653779016055,24583.728692337507,6019,2026-01-15 11:27:57 IST,484,TradingView (REAL-TIME),197,2s
BANKNIFTY,23831.66647602467,23833.19003318416,23755.064047042262,23762.94810208753,4187,2026-01-15 11:27:57 IST,347,TradingView (REAL-TIME),198,2s
NIFTY,24583.728692337507,24622.764004075238,24574.62163130745,24613.5542695326,8210,2026-01-15 11:27:59 IST,36,TradingView (REAL-TIME),199,2s
BANKNIFTY,23762.94810208753,23782.606014855675,23761.671290942137,23774.107971181973,5739,2026-01-15 11:27:59 IST,320,TradingView (REAL-TIME),200,2s
NIFTY,24613.5542695326,24619.35260982357,24572.32429269752,24576.1789292715,6584,2026-01-15 11:28:01 IST,199,TradingView (REAL-TIME),201,2s
BANKNIFTY,23774.107971181973,23775.79245236273,23765.913712046047,23768.383613402504,4422,2026-01-15 11:28:01 IST,110,TradingView (REAL-TIME),202,2s
NIFTY,24576.1789292715,24578.203883293263,24504.868560880932,24505.729117369792,4539,2026-01-15 11:28:03 IST,33,TradingView (REAL-TIME),203,2s
BANKNIFTY,23768.383613402504,23781.55139151634,23767.276843124557,23775.599290022685,4484,2026-01-15 11:28:03 IST,240,TradingView (REAL-TIME),204,2s
NIFTY,24505.729117369792,24537.986692517723,24502.79025671509,24534.985893452435,5476,2026-01-15 11:28:05 IST,128,TradingView (REAL-TIME),205,2s
BANKNIFTY,23775.599290022685,23784.86455666797,23706.975470981153,23715.041248501017,7518,2026-01-15 11:28:05 IST,279,TradingView (REAL-TIME),206,2s
NIFTY,24534.985893452435,24544.310368394894,24510.80622641779,24519.132585210882,7596,2026-01-15 11:28:07 IST,481,TradingView (REAL-TIME),207,2s
BANKNIFTY,23715.041248501017,23720.708137373633,23680.06734354544,23681.791362452725,7386,2026-01-15 11:28:07 IST,90,TradingView (REAL-TIME),208,2s
NIFTY,24519.132585210882,24524.193482174138,24442.727337007178,24449.752428265903,5998,2026-01-15 11:28:09 IST,308,TradingView (REAL-TIME),209,2s
BANKNIFTY,23681.791362452725,23693.905828079114,23674.13433791025,23691.57769560205,3793,2026-01-15 11:28:09 IST,219,TradingView (REAL-TIME),210,2s
NIFTY,24449.752428265903,24453.707793744,24437.0804079078,24442.52996888961,3693,2026-01-15 11:28:11 IST,398,TradingView (REAL-TIME),211,2s
BANKNIFTY,23691.57769560205,23701.122109300242,23689.442641368776,23699.399406318178,2382,2026-01-15 11:28:11 IST,493,TradingView (REAL-TIME),212,2s
NIFTY,24442.52996888961,24444.711680008782,24406.958611400383,24415.209275199926,2415,2026-01-15 11:28:13 IST,220,TradingView (REAL-TIME),213,2s
BANKNIFTY,23699.399406318178,23700.979431037198,23671.29833624405,23678.987736655174,4469,2026-01-15 11:28:14 IST,382,TradingView (REAL-TIME),214,2s
NIFTY,24415.209275199926,24448.2294086942,24413.762815706792,24441.13817498202,2560,2026-01-15 11:28:16 IST,63,TradingView (REAL-TIME),215,2s
BANKNIFTY,23678.987736655174,23687.04583943748,23671.1970882615,23679.205564626216,1552,2026-01-15 11:28:16 IST,283,TradingView (REAL-TIME),216,2s
NIFTY,24441.13817498202,24494.627072812436,24440.64465750646,24489.698037098824,8382,2026-01-15 11:28:18 IST,58,TradingView (REAL-TIME),217,2s
BANKNIFTY,23679.205564626216,23719.695331022256,23676.29982718581,23711.53076570873,6106,2026-01-15 11:28:18 IST,360,TradingView (REAL-TIME),218,2s
NIFTY,24489.698037098824,24493.6266608931,24428.257591784717,24429.09696308112,3223,2026-01-15 11:28:20 IST,379,TradingView (REAL-TIME),219,2s
BANKNIFTY,23711.53076570873,23714.93295804553,23686.848846718,23690.24795308554,2206,2026-01-15 11:28:20 IST,25,TradingView (REAL-TIME),220,2s
NIFTY,24429.09696308112,24436.809243046268,24379.575335960897,24383.30944046818,1971,2026-01-15 11:28:22 IST,405,TradingView (REAL-TIME),221,2s
BANKNIFTY,23690.24795308554,23690.36371393348,23629.75140858973,23633.519607958864,2625,2026-01-15 11:28:22 IST,358,TradingView (REAL-TIME),222,2s
NIFTY,24383.30944046818,24391.07020971404,24372.59200733505,24378.260170484573,2636,2026-01-15 11:28:24 IST,499,TradingView (REAL-TIME),223,2s
BANKNIFTY,23633.519607958864,23638.919611014626,23578.431050038747,23585.80028256355,5302,2026-01-15 11:28:24 IST,479,TradingView (REAL-TIME),224,2s
NIFTY,24378.260170484573,24382.13924558547,24311.22467633068,24317.251731954,5676,2026-01-15 11:28:26 IST,55,TradingView (REAL-TIME),225,2s
BANKNIFTY,23585.80028256355,23655.731137761297,23577.140177012836,23649.97355252347,7522,2026-01-15 11:28:26 IST,471,TradingView (REAL-TIME),226,2s
NIFTY,24317.251731954,24373.590356671775,24310.940348591223,24368.286794167714,8901,2026-01-15 11:28:28 IST,168,TradingView (REAL-TIME),227,2s
BANKNIFTY,23649.97355252347,23654.701544268486,23603.62236058882,23604.440553275035,8266,2026-01-15 11:28:28 IST,304,TradingView (REAL-TIME),228,2s
NIFTY,24368.286794167714,24418.888426383568,24365.58288722845,24413.978617896697,2613,2026-01-15 11:28:30 IST,311,TradingView (REAL-TIME),229,2s
BANKNIFTY,23604.440553275035,23609.93257124921,23566.334265555703,23576.088233645256,2470,2026-01-15 11:28:30 IST,425,TradingView (REAL-TIME),230,2s
NIFTY,24413.978617896697,24423.923718852933,24380.16944416955,24386.110633097123,2606,2026-01-15 11:28:32 IST,420,TradingView (REAL-TIME),231,2s
BANKNIFTY,23576.088233645256,23583.77741364735,23514.304110681638,23517.389064899267,6098,2026-01-15 11:28:32 IST,119,TradingView (REAL-TIME),232,2s
NIFTY,24386.110633097123,24394.767420627122,24362.3993900133,24365.798954906128,2968,2026-01-15 11:28:34 IST,294,TradingView (REAL-TIME),233,2s
